brand,name,reviews_rating,reviews_count,old_price,new_price,source,created_at,discount,rating_category,reviews_count_category
HP,Notebook HP 15-fd0023dx 15.6 Fhd Touch de 256 GB/8 GB I3 W11 - prata,0.0,0,3399.0,3390.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
LENOVO,"Notebook Lenovo V15 Intel I5 1235u, 16gb, 512gb Ssd, W11 Pro",0.0,0,4999.0,4800.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,199.0,Sem Avaliação,Sem Avaliação
DELL,"Notebook Dell 3400: I5-8265u 8gb Ssd 240 Gb, Windows 11",0.0,0,2899.0,2890.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
,"Notebook VAIO® FE14 Intel® Core™ i3-10110U Linux 4GB RAM 128GB SSD 14"" QHD – Cinza Escuro",4.5,54,5556.0,5278.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,278.0,Excelente,Significância Moderada
,"Macbook Pro 14'' M4, 10cpu 10gpu 16gb Ram 512gb Ssd Cinza",0.0,0,14499.0,1449.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,13050.0,Sem Avaliação,Sem Avaliação
DELL,"Notebook Dell Vostro 3520 15.6 i5-1235U 8 Ram 256ssd Win 11H, cor preta",0.0,0,3999.0,3990.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
HP,"Notebook Hp 256-g8, Intel Corei3, 8gb, 256gb Ssd, Wind11home",0.0,0,2699.0,2690.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
ACER,Notebook Predator Acer Phn16-71-72w6 Ci7 16gb 512ssd Rtx4060,4.7,35,10999.0,8399.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,2600.0,Excelente,Significância Moderada
ASUS,"Notebook Asus Vivobook 15, Intel I5-1235u, 8gb, 512gb Ssd",5.0,1,3127.0,3120.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,7.0,Excelente,Baixa Significância
HP,Notebook Hp Zbook Core I7 10th 32gb 512gb Ssd Quadro Rtx3000 Cinza,0.0,0,479.0,4790.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,-4311.0,Sem Avaliação,Sem Avaliação
HP,Notebook Hp 250 G8 I5-1035 G1 8GB 256GB SSD W10p Cor Cinza-escuro,0.0,0,3804.0,3800.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,4.0,Sem Avaliação,Sem Avaliação
DELL,Notebook Dell Latitude 5350 Intel Ultra 7 165u 32gb 1tb Ssd,0.0,0,7334.0,6527.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,807.0,Sem Avaliação,Sem Avaliação
LENOVO,"Notebook 15.6  Ideapad 1i I3-1215u, 8gb, Ssd256gb, Win11",0.0,0,3021.0,3020.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,1.0,Sem Avaliação,Sem Avaliação
,Notebook Huawei Matebook D 16 16  Intel Core I5 512 Gb Ssd,0.0,0,10599.0,1059.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,9540.0,Sem Avaliação,Sem Avaliação
DELL,Notebook Dell Latitude 5410 Core I5 10310u 16gb 256gb Ssd,0.0,0,2799.0,2659.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,140.0,Sem Avaliação,Sem Avaliação
DELL,Notebook Dell Core I5 8ª Ger 16gb Ssd 256gb Latitude ,5.0,1,1999.0,1990.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,9.0,Excelente,Baixa Significância
LENOVO,Notebook I5 8350u Ssd 240 Gb 16gb Ddr4 Usb C Hdmi Lan T480,4.9,15,1899.0,1890.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,9.0,Excelente,Significância Moderada
DELL,Notebook Dell Latitude 3470 Core I5 + 16 Gb Ram + 256 Gb Ssd,4.0,3,2499.0,1649.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,850.0,Bom,Baixa Significância
DELL,"Dell Latitude 3490 16 GB RAM 256 GB SSD Processador Intel Core i7 Windows 11 Cor Preto 14""",3.9,7,3799.0,3790.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,9.0,Regular,Baixa Significância
DELL,Notebook Dell Latitude 3400 Core I5 8a Ger 8gb Ssd 240gb 14,0.0,0,1999.0,1779.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,220.0,Sem Avaliação,Sem Avaliação
LENOVO,Notbook Lenovo T480 Intel Core I5-83350u 16gb Ssd 256gb 14,0.0,0,1749.0,1740.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
HP,Notebook Hp Elitebook 830 G5 I5 8gb Ram 256gb Ssd 60hz,0.0,0,1599.0,1590.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
LENOVO,Notebook Lenovo Ideapad S145 Ryzen 5 12gb Ram  128gb +500hd,5.0,1,1998.0,1990.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,8.0,Excelente,Baixa Significância
LENOVO,Notebook I5 Ssd 256gb 32gb Mem 14  Tela Touch Ips Hdmi Usb C,3.7,3,459.0,4131.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,-3672.0,Regular,Baixa Significância
HP,Notebook Hp Elitebook 840 G1 Core I5-4300u 8gb Ssd 240gb,5.0,1,1299.0,1290.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,9.0,Excelente,Baixa Significância
LENOVO,Notebook Lenovo Yoga 510 I5-6200u 16gb Ssd 240gb Tela Touch,5.0,1,2899.0,2890.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,9.0,Excelente,Baixa Significância
DELL,Notebook Dell Latitude E6430 I5 16gb Hd 240 Ssd Bat. Nova,4.5,4,155.0,1472.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,-1317.0,Excelente,Baixa Significância
DELL,"Notebook Inspiron 3501 15.55"" preto 4GB de Ram - 256GB SSD - Intel Core i3",4.8,119,3791.0,3374.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,417.0,Excelente,Boa Significância
LENOVO,Notebook Lenovo T490 Core I5 8°th Ram 16gb 256gb Semi - Novo,0.0,0,1999.0,1990.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
DELL,Notebook Dell I5 8gb Ssd 256gb 14' Win 10 Oem Original,0.0,0,2199.0,2110.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,89.0,Sem Avaliação,Sem Avaliação
DELL,Computador Portátil Dell 3480 Core I5 8gb Ssd 256 14.6 Hd Cor Preto - Bom (Recondicionado),0.0,0,1599.0,1600.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_385_NoIndex_True,2025-04-18 15:49:28,-1.0,Sem Avaliação,Sem Avaliação
SAMSUNG,"Notebook Samsung Galaxy Book4 Intel® U300 (1.20 Ghz, até 4.4GHz, 8 MB L3 Cache), Windows 11 Home, 8GB, 256GB SSD, UHD Graphics, 15.6'' Full HD LED, 1.55kg",4.8,5370,3855.0,2799.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,1056.0,Excelente,Alta Significância
LENOVO,"Notebook Lenovo Ideapad 1 Intel Core i3 1215U 8GB RAM 256GB SSD Windows 11 Home Tela 15,6"" 82VY000SBR",4.8,4666,3057.0,2519.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,538.0,Excelente,Alta Significância
SAMSUNG,"Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U (1.3 Ghz, até 4.6GHz, 12 MB L3 Cache), Windows 11 Home, 8GB, 512GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg",4.8,987,5831.0,3514.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,2317.0,Excelente,Boa Significância
DELL,Notebook Dell Latitude 3490 I5 7gen Preto 16gb Ram 480gb Ssd,0.0,0,1599.0,1590.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
DELL,Computador Portátil Dell 3480 Core I5 8gb Ssd 256 14.6 Hd Cor Preto - Bom (Recondicionado),0.0,0,1599.0,1600.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,-1.0,Sem Avaliação,Sem Avaliação
,Notebook Multilaser M11w Prime 2 Em 1 - Pc301 - Em Cor Prateado,0.0,0,179.0,1790.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,-1611.0,Sem Avaliação,Sem Avaliação
DELL,Notebook Dell Xps 9320 Cor Cinza,0.0,0,10808.0,108.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,10700.0,Sem Avaliação,Sem Avaliação
LENOVO,Notebook Lenovo Thinkbook 14 Intel Core i5 16gb 256gb Windows 11 PRO,0.0,0,5399.0,5390.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
DELL,"Notebook Latitude 3420 14"" preto 8GB de Ram - 256GB SSD - Intel Core i5",4.8,24,3667.0,3660.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,7.0,Excelente,Significância Moderada
HP,Notebook Hp Elitebook 840 G9 Intel Vpro I5- W11p 256gb,5.0,1,8177.0,4599.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,3578.0,Excelente,Baixa Significância
ACER,"Notebook Gamer Acer Nitro V15 I7-13620h 13ªGen 8gb 512gb Rtx3050 6gb Linux 15.6"" FHD Preto - Anv15-51-7837",3.5,6,7599.0,5399.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,2200.0,Regular,Baixa Significância
LENOVO,Notebook Lenovo LOQ-e 15iax9e Intel Core i5-12450hx 16gb 512gb Ssd Rtx 3050 Windows 11 15.6 - 83me0007br Luna Grey,5.0,8,951.0,4999.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,-4048.0,Excelente,Baixa Significância
,"Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 5 8gb 256gb, Tela 15 Polegadas Full Hd Antirreflexo, Windows 11 Home Tecla Copilot - Preto",4.7,86,3999.0,2889.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,1110.0,Excelente,Significância Moderada
DELL,Notebook Dell Inspiron 3501 15.5 Core I5 8gb Ssd 256gb,0.0,0,2449.0,2440.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
,Notebook Acer Aspire 5 15.6 I7-12650h Ssd256gb Nvme 16gb Ram,0.0,0,4159.0,4150.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
DELL,"Notebook Dell Latitude E5440 14"" 16GB de Ram 512GB SSD Intel Core i5 Cor Cinza",0.0,0,5655.0,5650.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,5.0,Sem Avaliação,Sem Avaliação
,Notebook Positivo Motion Q464c Intel 4gb Ram 64 Gb Ssd,0.0,0,9990.0,990.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,9000.0,Sem Avaliação,Sem Avaliação
ASUS,Notebook Asus Vivobook 15 Core I5 1235u 8gb 256gb Ssd W11,0.0,0,3199.0,2941.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,258.0,Sem Avaliação,Sem Avaliação
ACER,Notebook Acer Aspire 5 A515-45-r0xr Ryzen7 8gb 256gb Ssd 15.6 Full Hd Linux Gutta,4.8,437,4831.0,2727.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,2104.0,Excelente,Boa Significância
HP,Notebook Hp Probook 440 G9 Intel Core I3-1215u 14 Intel Uhd 256gb 8gb Ram Windows 11 Pro- 839y2la#ak4,4.8,8,3099.0,2970.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,129.0,Excelente,Baixa Significância
LENOVO,"Notebook Lenovo Ideapad 1i Intel Core I3 - 1215U, 4GB RAM, 256GB SSD, Windows 11 Home, Tela 15.6'' - 82VY000TBR Cor cinza",4.8,1230,2866.0,239.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,2627.0,Excelente,Alta Significância
DELL,"Notebook Latitude 5400 14"" preto 16GB de Ram - 240GB SSD - Intel Core i5",4.1,54,2999.0,2990.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,9.0,Bom,Significância Moderada
LENOVO,Notebook Gamer Ideapad L340 I5-9300hf 8gb 256gb Ssd Geforce Cor Preto - Bom (Recondicionado),0.0,0,3289.0,3290.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,-1.0,Sem Avaliação,Sem Avaliação
ASUS,Notebook Gamer Rog Zephyrus G14 Ga403uv Oled Ryzen9 Rtx4060 Cor Branco,0.0,0,14399.0,1439.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,12960.0,Sem Avaliação,Sem Avaliação
DELL,Notebook Dell Latitude 3410 Core I5 10210u 16gb 256gb Ssd,0.0,0,2899.0,2667.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,232.0,Sem Avaliação,Sem Avaliação
,Notebook Positivo Vision C14 Intel® Celeron® Linux 4GB 128GB eMMC 14” HD Lumina BAR – Cinza,4.6,3731,1433.0,1380.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,53.0,Excelente,Alta Significância
HP,Notebook Hp Elitebook 8470p I5 4gb Ram 256gb Ssd,0.0,0,1199.0,1190.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
,Apple Macbook Air 13  Chip M2 16gb Ram 256gb Ssd Cinza A2681 Cinza-espacial,0.0,0,8399.0,8400.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,-1.0,Sem Avaliação,Sem Avaliação
DELL,"Notebook Latitude Dell Latitude 5400 14"" preto 16GB de Ram - 512GB SSD - Intel Core i7",0.0,0,4299.0,4290.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
ASUS,Notebook Asus Zenbook 14 Oled Ux3405ma Intel Core Ultra 9 185h Ai 32gb Ram 1tb Ssd Windows 11 Home Tela 14 Blue - Pp809w,3.7,6,12999.0,12219.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,780.0,Regular,Baixa Significância
ASUS,Notebook Asus Zenbook S14 Oled Ux5406sa Intel Core Ultra 7 256v 16gb Ram 1tb Ssd Windows 11 Home Tela 14 Fhd 120hz Gray - Pz176w,0.0,0,13999.0,10269.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,3730.0,Sem Avaliação,Sem Avaliação
LENOVO,Notebook Lenovo Thinkpad T495 Ryzen 5 Pro Ram 16gb Ssd 256gb,0.0,0,20.0,1920.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,-1900.0,Sem Avaliação,Sem Avaliação
,Notebook Vaio Core I5 10th 8gb Ram 128gb Ssd Windows 11 Hdmi Cinza-escuro,0.0,0,169.0,1620.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,-1451.0,Sem Avaliação,Sem Avaliação
LENOVO,Notebook Lenovo Thinkpad E14 Amd Ryzen 5 8gb 256gb Ssd W11,0.0,0,4099.0,4090.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
ASUS,Notebook Asus Vivobook S14 Core Ultra 7 32gb 1tb Ssd W11,0.0,0,11499.0,1149.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,10350.0,Sem Avaliação,Sem Avaliação
DELL,Notebook Dell Latitude Core I5 10a Gen 16gb Ram 256gb Ssd Prateado,0.0,0,189.0,1810.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,-1621.0,Sem Avaliação,Sem Avaliação
DELL,Notebook Dell Latitude 3420 Core I5 11ger 16gb 256gb Ssd,0.0,0,3399.0,3390.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
,Gpd P2 Max 8.9 Polegadas 16gb 512gb,0.0,0,45.0,4500.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,-4455.0,Sem Avaliação,Sem Avaliação
ASUS,"Notebook ASUS TUF Gaming A15 FA506NCR NVIDIA RTX 3050 AMD Ryzen 7 7435HS 8Gb Ram 512Gb SSD Linux KeepOS Tela 15,6"" FHD Nível IPS 144Hz Black - HN089",5.0,5,6899.0,5169.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,1730.0,Excelente,Baixa Significância
DELL,Notebook Dell Inspiron 5440 Core 7 150u 16gb 512ssd Mx570a Cor Prateado,0.0,0,6093.0,6090.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,3.0,Sem Avaliação,Sem Avaliação
,Notebook Dell Latitude 6430 I5 3th Ssd240 8gb - Excelente (Recondicionado),0.0,0,1399.0,0.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,0.0,Sem Avaliação,Sem Avaliação
LENOVO,"Lenovo Thinkpad I7 8a 8gb Ssd 240gb Tela 12,5 + Mouse Brinde",4.8,10,1899.0,1804.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,95.0,Excelente,Significância Moderada
LENOVO,Notebook I5 10gen Ssd 256gb 32gb Tela Touch Fhd Hdmi Usb-c N,5.0,2,3999.0,2799.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,1200.0,Excelente,Baixa Significância
HP,Notebook Hp Elitebook 840 G5 Core I7 8650u 16gb 512gb Ssd,0.0,0,2499.0,2500.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,-1.0,Sem Avaliação,Sem Avaliação
,"Bloco De Notas Rhodia 15,5x22cm Capa Couro Preto",0.0,0,1840.0,180.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,1660.0,Sem Avaliação,Sem Avaliação
LENOVO,Notebook Lenovo Flex Core I5-10geração 8gb 256gb Touchscreen,0.0,0,249.0,1992.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,-1743.0,Sem Avaliação,Sem Avaliação
LENOVO,Lenovo Thinkpad E14 Ryzen 5 24gb - 512gb Ssd / Vga Radeon,0.0,0,2899.0,2890.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
,"Notebook Intel Core, I7 16gb, Ssd 240gb, Com Garantia",4.5,2,139.0,1292.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,-1153.0,Excelente,Baixa Significância
LENOVO,"Notebook Lenovo Thinkpad E14 Black 14, Intel Core I5 1135g7 8 GB De Ram 256 GB Ssd, Intel Iris Xe Graphics Freedos",0.0,0,29.0,2900.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,-2871.0,Sem Avaliação,Sem Avaliação
,Apple Macbook Pro 14 Chip M4 16gb 512ssd 2024 Envio Hoje,5.0,4,15599.0,1559.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,14040.0,Excelente,Baixa Significância
,Notebook Dell Latitude E5440 - I5 4310m - 8gb 500gb - Excelente (Recondicionado),0.0,0,1698.0,0.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,0.0,Sem Avaliação,Sem Avaliação
HP,Notebook Hp Elitebook 840 G7 Core I5 10ª Ger 16gb Ssd 256gb,5.0,2,2399.0,2390.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,9.0,Excelente,Baixa Significância
,Notebook Dell Latitude 3440 Core I7 4th 8gb Ram Ssd 240gb - Excelente (Recondicionado),0.0,0,1799.0,0.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,0.0,Sem Avaliação,Sem Avaliação
,Notebook Dell Latitude 3440 I3 4th 8gb 120gb Ssd - Excelente (Recondicionado),0.0,0,1489.0,0.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,0.0,Sem Avaliação,Sem Avaliação
,"Notebook Latitude 3440 14"" cinza-escuro 4GB de Ram - 500GB HDD - Intel Core i5 - Excelente (Recondicionado)",0.0,0,1359.0,0.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,0.0,Sem Avaliação,Sem Avaliação
,Notebook Dell Latitude E6540 - Core I5 4310m - 8gb 500gb - Excelente (Recondicionado),0.0,0,1499.0,0.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,0.0,Sem Avaliação,Sem Avaliação
LENOVO,Notebook I5 8350u 32gb Ddr4 Ssd 240gb Usb-c Touch Hdmi  T480,4.6,12,2999.0,2399.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_433_NoIndex_True,2025-04-18 15:49:28,600.0,Excelente,Significância Moderada
